team_number,season,event_key,match_number,elo_before,elo_after,elo_change
14469,1920,1920-USIL-19ILM3,16,1558.9,1576.6,17.72
7317,1920,1920-USIL-19ILM3,16,1312.4,1330.1,17.72
13310,1920,1920-USIL-19ILM3,16,1510.9,1493.2,-17.72
11283,1920,1920-USIL-19ILM3,16,1435.3,1417.6,-17.72
12644,1920,1920-USIL-19ILM3,17,1562.1,1575.1,12.98
15005,1920,1920-USIL-19ILM3,17,1621.6,1634.6,12.98
8648,1920,1920-USIL-19ILM3,17,1471.3,1458.3,-12.98
16244,1920,1920-USIL-19ILM3,17,1579.7,1566.7,-12.98
14167,1920,1920-USIL-19ILM3,18,1482.6,1469.4,-13.25
9788,1920,1920-USIL-19ILM3,18,1473.3,1460.0,-13.25
14469,1920,1920-USIL-19ILM3,18,1576.6,1589.8,13.25
9985,1920,1920-USIL-19ILM3,18,1499.8,1513.0,13.25
16277,1920,1920-USIL-19ILM3,19,1496.6,1476.0,-20.62
11235,1920,1920-USIL-19ILM3,19,1493.2,1472.6,-20.62
8899,1920,1920-USIL-19ILM3,19,1452.9,1473.5,20.62
7317,1920,1920-USIL-19ILM3,19,1330.1,1350.8,20.62
13310,1920,1920-USIL-19ILM3,20,1493.2,1505.4,12.24
14723,1920,1920-USIL-19ILM3,20,1580.8,1593.1,12.24
9163,1920,1920-USIL-19ILM3,20,1490.0,1477.8,-12.24
11283,1920,1920-USIL-19ILM3,20,1417.6,1405.4,-12.24
12554,2021,2021-AU-AUNSWPYQT01,1,1500.0,1500.0,0.0
18306,2021,2021-AU-AUNSWPYQT01,1,1500.0,1500.0,0.0
18363,2021,2021-AU-AUNSWPYQT01,1,1500.0,1500.0,0.0
18360,2021,2021-AU-AUNSWPYQT01,1,1500.0,1500.0,0.0
11148,2021,2021-AU-AUNSWPYQT01,1,1500.0,1516.0,16.0
11147,2021,2021-AU-AUNSWPYQT01,1,1500.0,1516.0,16.0
14349,2021,2021-AU-AUNSWPYQT01,1,1500.0,1484.0,-16.0
11143,2021,2021-AU-AUNSWPYQT01,1,1500.0,1484.0,-16.0
18609,2021,2021-AU-AUNSWPYQT01,2,1500.0,1516.0,16.0
11144,2021,2021-AU-AUNSWPYQT01,2,1500.0,1516.0,16.0
16551,2021,2021-AU-AUNSWPYQT01,2,1500.0,1484.0,-16.0
18608,2021,2021-AU-AUNSWPYQT01,2,1500.0,1484.0,-16.0
11148,2021,2021-AU-AUNSWPYQT01,2,1516.0,1530.5,14.53
11147,2021,2021-AU-AUNSWPYQT01,2,1516.0,1530.5,14.53
14349,2021,2021-AU-AUNSWPYQT01,2,1484.0,1469.5,-14.53
11143,2021,2021-AU-AUNSWPYQT01,2,1484.0,1469.5,-14.53
18361,2021,2021-AU-AUNSWPYQT01,3,1500.0,1484.7,-15.3
18359,2021,2021-AU-AUNSWPYQT01,3,1500.0,1484.7,-15.3
11148,2021,2021-AU-AUNSWPYQT01,3,1530.5,1545.8,15.3
17752,2021,2021-AU-AUNSWPYQT01,3,1500.0,1515.3,15.3
18362,2021,2021-AU-AUNSWPYQT01,4,1500.0,1484.7,-15.3
11258,2021,2021-AU-AUNSWPYQT01,4,1500.0,1484.7,-15.3
11147,2021,2021-AU-AUNSWPYQT01,4,1530.5,1545.8,15.3
11146,2021,2021-AU-AUNSWPYQT01,4,1499.8,1515.1,15.3
11145,2021,2021-AU-AUNSWPYQT01,5,1500.0,1516.0,16.0
14349,2021,2021-AU-AUNSWPYQT01,5,1469.5,1485.5,16.0
11143,2021,2021-AU-AUNSWPYQT01,5,1469.5,1453.5,-16.0
18043,2021,2021-AU-AUNSWPYQT01,5,1500.0,1484.0,-16.0
18609,2021,2021-AU-AUNSWPYQT01,6,1516.0,1499.6,-16.37
18359,2021,2021-AU-AUNSWPYQT01,6,1484.7,1468.3,-16.37
18360,2021,2021-AU-AUNSWPYQT01,6,1500.0,1516.4,16.37
11258,2021,2021-AU-AUNSWPYQT01,6,1484.7,1501.1,16.37
14349,2021,2021-AU-AUNSWPYQT01,7,1485.5,1501.8,16.33
11148,2021,2021-AU-AUNSWPYQT01,7,1545.8,1562.2,16.33
18306,2021,2021-AU-AUNSWPYQT01,7,1500.0,1483.7,-16.33
11147,2021,2021-AU-AUNSWPYQT01,7,1545.8,1529.5,-16.33
18043,2021,2021-AU-AUNSWPYQT01,8,1484.0,1484.0,0.03
18608,2021,2021-AU-AUNSWPYQT01,8,1484.0,1484.0,0.03
18361,2021,2021-AU-AUNSWPYQT01,8,1484.7,1484.7,-0.03
18362,2021,2021-AU-AUNSWPYQT01,8,1484.7,1484.7,-0.03
11145,2021,2021-AU-AUNSWPYQT01,9,1516.0,1499.7,-16.35
11146,2021,2021-AU-AUNSWPYQT01,9,1515.1,1498.7,-16.35
12554,2021,2021-AU-AUNSWPYQT01,9,1500.0,1516.3,16.35
11144,2021,2021-AU-AUNSWPYQT01,9,1516.0,1532.3,16.35
11143,2021,2021-AU-AUNSWPYQT01,10,1453.5,1439.3,-14.22
16551,2021,2021-AU-AUNSWPYQT01,10,1484.0,1469.8,-14.22
18363,2021,2021-AU-AUNSWPYQT01,10,1500.0,1514.2,14.22
17752,2021,2021-AU-AUNSWPYQT01,10,1515.3,1529.5,14.22
18306,2021,2021-AU-AUNSWPYQT01,11,1483.7,1468.4,-15.29
18043,2021,2021-AU-AUNSWPYQT01,11,1484.0,1468.7,-15.29
18609,2021,2021-AU-AUNSWPYQT01,11,1499.6,1514.9,15.29
11146,2021,2021-AU-AUNSWPYQT01,11,1498.7,1514.0,15.29
11144,2021,2021-AU-AUNSWPYQT01,12,1532.3,1516.0,-16.36
18362,2021,2021-AU-AUNSWPYQT01,12,1484.7,1468.3,-16.36
11143,2021,2021-AU-AUNSWPYQT01,12,1439.3,1455.6,16.36
11148,2021,2021-AU-AUNSWPYQT01,12,1562.2,1578.5,16.36
11147,2021,2021-AU-AUNSWPYQT01,13,1529.5,1543.8,14.26
18363,2021,2021-AU-AUNSWPYQT01,13,1514.2,1528.5,14.26
18359,2021,2021-AU-AUNSWPYQT01,13,1468.3,1454.1,-14.26
11145,2021,2021-AU-AUNSWPYQT01,13,1499.7,1485.4,-14.26
11258,2021,2021-AU-AUNSWPYQT01,14,1501.1,1517.3,16.25
14349,2021,2021-AU-AUNSWPYQT01,14,1501.8,1518.0,16.25
18608,2021,2021-AU-AUNSWPYQT01,14,1484.0,1467.8,-16.25
17752,2021,2021-AU-AUNSWPYQT01,14,1529.5,1513.3,-16.25
18360,2021,2021-AU-AUNSWPYQT01,15,1516.4,1498.6,-17.79
12554,2021,2021-AU-AUNSWPYQT01,15,1516.3,1498.6,-17.79
18361,2021,2021-AU-AUNSWPYQT01,15,1484.7,1502.5,17.79
16551,2021,2021-AU-AUNSWPYQT01,15,1469.8,1487.6,17.79
18043,2021,2021-AU-AUNSWPYQT01,16,1468.7,1454.5,-14.22
17752,2021,2021-AU-AUNSWPYQT01,16,1513.3,1499.0,-14.22
11147,2021,2021-AU-AUNSWPYQT01,16,1543.8,1558.0,14.22
11144,2021,2021-AU-AUNSWPYQT01,16,1516.0,1530.2,14.22
18608,2021,2021-AU-AUNSWPYQT01,17,1467.8,1485.8,18.04
11143,2021,2021-AU-AUNSWPYQT01,17,1455.6,1473.7,18.04
11146,2021,2021-AU-AUNSWPYQT01,17,1514.0,1496.0,-18.04
18360,2021,2021-AU-AUNSWPYQT01,17,1498.6,1480.5,-18.04
16551,2021,2021-AU-AUNSWPYQT01,18,1487.6,1502.1,14.54
11148,2021,2021-AU-AUNSWPYQT01,18,1578.5,1593.1,14.54
11258,2021,2021-AU-AUNSWPYQT01,18,1517.3,1502.8,-14.54
11145,2021,2021-AU-AUNSWPYQT01,18,1485.4,1470.8,-14.54
18306,2021,2021-AU-AUNSWPYQT01,19,1468.4,1452.7,-15.63
18362,2021,2021-AU-AUNSWPYQT01,19,1468.3,1452.7,-15.63
18359,2021,2021-AU-AUNSWPYQT01,19,1454.1,1469.7,15.63
12554,2021,2021-AU-AUNSWPYQT01,19,1498.6,1514.2,15.63
18363,2021,2021-AU-AUNSWPYQT01,20,1528.5,1511.8,-16.67
14349,2021,2021-AU-AUNSWPYQT01,20,1518.0,1501.4,-16.67
18361,2021,2021-AU-AUNSWPYQT01,20,1502.5,1519.1,16.67
18609,2021,2021-AU-AUNSWPYQT01,20,1514.9,1531.6,16.67
17752,2021,2021-AU-AUNSWPYQT01,21,1499.0,1513.8,14.71
18360,2021,2021-AU-AUNSWPYQT01,21,1480.5,1495.2,14.71
18362,2021,2021-AU-AUNSWPYQT01,21,1452.7,1438.0,-14.71
11145,2021,2021-AU-AUNSWPYQT01,21,1470.8,1456.1,-14.71
18359,2021,2021-AU-AUNSWPYQT01,22,1469.7,1454.6,-15.13
11146,2021,2021-AU-AUNSWPYQT01,22,1496.0,1480.8,-15.13
16551,2021,2021-AU-AUNSWPYQT01,22,1502.1,1517.3,15.13
14349,2021,2021-AU-AUNSWPYQT01,22,1501.4,1516.5,15.13
18361,2021,2021-AU-AUNSWPYQT01,23,1519.1,1533.0,13.85
11144,2021,2021-AU-AUNSWPYQT01,23,1530.2,1544.1,13.85
18306,2021,2021-AU-AUNSWPYQT01,23,1452.7,1438.9,-13.85
11258,2021,2021-AU-AUNSWPYQT01,23,1502.8,1488.9,-13.85
18608,2021,2021-AU-AUNSWPYQT01,24,1485.8,1499.3,13.43
11148,2021,2021-AU-AUNSWPYQT01,24,1593.1,1606.5,13.43
18043,2021,2021-AU-AUNSWPYQT01,24,1454.5,1441.1,-13.43
18363,2021,2021-AU-AUNSWPYQT01,24,1511.8,1498.4,-13.43
18609,2021,2021-AU-AUNSWPYQT01,25,1531.6,1545.3,13.67
11147,2021,2021-AU-AUNSWPYQT01,25,1558.0,1571.7,13.67
11143,2021,2021-AU-AUNSWPYQT01,25,1473.7,1460.0,-13.67
12554,2021,2021-AU-AUNSWPYQT01,25,1514.2,1500.5,-13.67
16337,2021,2021-AU-AUQLDROQT01,1,1500.0,1500.0,0.0
13036,2021,2021-AU-AUQLDROQT01,1,1500.0,1500.0,0.0
14466,2021,2021-AU-AUQLDROQT01,1,1500.0,1500.0,0.0
13626,2021,2021-AU-AUQLDROQT01,1,1500.0,1500.0,0.0
14380,2021,2021-AU-AUQLDROQT01,1,1500.0,1516.0,16.0
16492,2021,2021-AU-AUQLDROQT01,1,1500.0,1516.0,16.0
17707,2021,2021-AU-AUQLDROQT01,1,1500.0,1484.0,-16.0
17101,2021,2021-AU-AUQLDROQT01,1,1500.0,1484.0,-16.0
12576,2021,2021-AU-AUQLDROQT01,2,1500.0,1516.0,16.0
18228,2021,2021-AU-AUQLDROQT01,2,1500.0,1516.0,16.0
18500,2021,2021-AU-AUQLDROQT01,2,1500.0,1484.0,-16.0
11323,2021,2021-AU-AUQLDROQT01,2,1500.0,1484.0,-16.0
14380,2021,2021-AU-AUQLDROQT01,2,1516.0,1498.9,-17.1
18228,2021,2021-AU-AUQLDROQT01,2,1516.0,1498.9,-17.1
15710,2021,2021-AU-AUQLDROQT01,2,1500.0,1517.1,17.1
17101,2021,2021-AU-AUQLDROQT01,2,1484.0,1501.1,17.1
14579,2021,2021-AU-AUQLDROQT01,3,1500.0,1484.0,-16.03
18449,2021,2021-AU-AUQLDROQT01,3,1500.0,1484.0,-16.03
14380,2021,2021-AU-AUQLDROQT01,3,1498.9,1514.9,16.03
12993,2021,2021-AU-AUQLDROQT01,3,1500.0,1516.0,16.03
16492,2021,2021-AU-AUQLDROQT01,3,1516.0,1531.3,15.31
18228,2021,2021-AU-AUQLDROQT01,3,1498.9,1514.2,15.31
17707,2021,2021-AU-AUQLDROQT01,3,1484.0,1468.7,-15.31
17101,2021,2021-AU-AUQLDROQT01,3,1501.1,1485.8,-15.31
14340,2021,2021-AU-AUQLDROQT01,4,1500.0,1484.0,-16.0
13710,2021,2021-AU-AUQLDROQT01,4,1500.0,1484.0,-16.0
18294,2021,2021-AU-AUQLDROQT01,4,1500.0,1516.0,16.0
18267,2021,2021-AU-AUQLDROQT01,4,1500.0,1516.0,16.0
14705,2021,2021-AU-AUQLDROQT01,5,1500.0,1515.3,15.28
16492,2021,2021-AU-AUQLDROQT01,5,1531.3,1546.6,15.28
16068,2021,2021-AU-AUQLDROQT01,5,1500.0,1484.7,-15.28
11322,2021,2021-AU-AUQLDROQT01,5,1500.0,1484.7,-15.28
15145,2021,2021-AU-AUQLDROQT01,6,1500.0,1516.7,16.72
17707,2021,2021-AU-AUQLDROQT01,6,1468.7,1485.4,16.72
16637,2021,2021-AU-AUQLDROQT01,6,1500.0,1483.3,-16.72
18248,2021,2021-AU-AUQLDROQT01,6,1500.0,1483.3,-16.72
15710,2021,2021-AU-AUQLDROQT01,7,1517.1,1500.4,-16.72
11506,2021,2021-AU-AUQLDROQT01,7,1500.0,1483.3,-16.72
17101,2021,2021-AU-AUQLDROQT01,7,1485.8,1502.5,16.72
17556,2021,2021-AU-AUQLDROQT01,7,1500.0,1516.7,16.72
18500,2021,2021-AU-AUQLDROQT01,8,1484.0,1469.8,-14.2
13710,2021,2021-AU-AUQLDROQT01,8,1484.0,1469.8,-14.2
16492,2021,2021-AU-AUQLDROQT01,8,1546.6,1560.8,14.2
13036,2021,2021-AU-AUQLDROQT01,8,1500.0,1514.2,14.2
14380,2021,2021-AU-AUQLDROQT01,9,1514.9,1531.3,16.38
16068,2021,2021-AU-AUQLDROQT01,9,1484.7,1501.1,16.38
18267,2021,2021-AU-AUQLDROQT01,9,1516.0,1499.6,-16.38
13626,2021,2021-AU-AUQLDROQT01,9,1500.0,1483.6,-16.38
18248,2021,2021-AU-AUQLDROQT01,10,1483.3,1500.0,16.73
12993,2021,2021-AU-AUQLDROQT01,10,1516.0,1532.8,16.73
17556,2021,2021-AU-AUQLDROQT01,10,1516.7,1500.0,-16.73
18228,2021,2021-AU-AUQLDROQT01,10,1514.2,1497.5,-16.73
11506,2021,2021-AU-AUQLDROQT01,11,1483.3,1499.6,16.37
11322,2021,2021-AU-AUQLDROQT01,11,1484.7,1501.1,16.37
14340,2021,2021-AU-AUQLDROQT01,11,1484.0,1467.6,-16.37
14466,2021,2021-AU-AUQLDROQT01,11,1500.0,1483.6,-16.37
14579,2021,2021-AU-AUQLDROQT01,12,1484.0,1468.4,-15.61
15710,2021,2021-AU-AUQLDROQT01,12,1500.4,1484.8,-15.61
17707,2021,2021-AU-AUQLDROQT01,12,1485.4,1501.0,15.61
12576,2021,2021-AU-AUQLDROQT01,12,1516.0,1531.6,15.61
15145,2021,2021-AU-AUQLDROQT01,13,1516.7,1531.6,14.88
18294,2021,2021-AU-AUQLDROQT01,13,1516.0,1530.9,14.88
16337,2021,2021-AU-AUQLDROQT01,13,1500.0,1485.1,-14.88
11323,2021,2021-AU-AUQLDROQT01,13,1484.0,1469.1,-14.88
16637,2021,2021-AU-AUQLDROQT01,14,1483.3,1467.0,-16.28
14705,2021,2021-AU-AUQLDROQT01,14,1515.3,1499.0,-16.28
17101,2021,2021-AU-AUQLDROQT01,14,1502.5,1518.8,16.28
18449,2021,2021-AU-AUQLDROQT01,14,1484.0,1500.3,16.28
13036,2021,2021-AU-AUQLDROQT01,15,1514.2,1497.1,-17.1
18267,2021,2021-AU-AUQLDROQT01,15,1499.6,1482.5,-17.1
14579,2021,2021-AU-AUQLDROQT01,15,1468.4,1485.5,17.1
18228,2021,2021-AU-AUQLDROQT01,15,1497.5,1514.6,17.1
13626,2021,2021-AU-AUQLDROQT01,16,1483.6,1501.4,17.74
12993,2021,2021-AU-AUQLDROQT01,16,1532.8,1550.5,17.74
12576,2021,2021-AU-AUQLDROQT01,16,1531.6,1513.9,-17.74
16492,2021,2021-AU-AUQLDROQT01,16,1560.8,1543.0,-17.74
11506,2021,2021-AU-AUQLDROQT01,17,1499.6,1483.7,-15.95
11323,2021,2021-AU-AUQLDROQT01,17,1469.1,1453.2,-15.95
13710,2021,2021-AU-AUQLDROQT01,17,1469.8,1485.8,15.95
17707,2021,2021-AU-AUQLDROQT01,17,1501.0,1517.0,15.95
14340,2021,2021-AU-AUQLDROQT01,18,1467.6,1484.7,17.06
17101,2021,2021-AU-AUQLDROQT01,18,1518.8,1535.9,17.06
15145,2021,2021-AU-AUQLDROQT01,18,1531.6,1514.5,-17.06
16068,2021,2021-AU-AUQLDROQT01,18,1501.1,1484.0,-17.06
18500,2021,2021-AU-AUQLDROQT01,19,1469.8,1453.8,-16.04
14466,2021,2021-AU-AUQLDROQT01,19,1483.6,1467.6,-16.04
16637,2021,2021-AU-AUQLDROQT01,19,1467.0,1483.0,16.04
15710,2021,2021-AU-AUQLDROQT01,19,1484.8,1500.8,16.04
11322,2021,2021-AU-AUQLDROQT01,20,1501.1,1517.4,16.32
16337,2021,2021-AU-AUQLDROQT01,20,1485.1,1501.4,16.32
18248,2021,2021-AU-AUQLDROQT01,20,1500.0,1483.7,-16.32
18449,2021,2021-AU-AUQLDROQT01,20,1500.3,1483.9,-16.32
17556,2021,2021-AU-AUQLDROQT01,21,1500.0,1516.0,15.99
18294,2021,2021-AU-AUQLDROQT01,21,1530.9,1546.9,15.99
14380,2021,2021-AU-AUQLDROQT01,21,1531.3,1515.3,-15.99
14705,2021,2021-AU-AUQLDROQT01,21,1499.0,1483.0,-15.99
12993,2021,2021-AU-AUQLDROQT01,22,1550.5,1564.6,14.07
15145,2021,2021-AU-AUQLDROQT01,22,1514.5,1528.6,14.07
11506,2021,2021-AU-AUQLDROQT01,22,1483.7,1469.6,-14.07
13036,2021,2021-AU-AUQLDROQT01,22,1497.1,1483.0,-14.07
16068,2021,2021-AU-AUQLDROQT01,23,1484.0,1469.1,-14.91
18449,2021,2021-AU-AUQLDROQT01,23,1483.9,1469.0,-14.91
18228,2021,2021-AU-AUQLDROQT01,23,1514.6,1529.5,14.91
15710,2021,2021-AU-AUQLDROQT01,23,1500.8,1515.7,14.91
14579,2021,2021-AU-AUQLDROQT01,24,1485.5,1501.8,16.36
14466,2021,2021-AU-AUQLDROQT01,24,1467.6,1484.0,16.36
13710,2021,2021-AU-AUQLDROQT01,24,1485.8,1469.4,-16.36
14705,2021,2021-AU-AUQLDROQT01,24,1483.0,1466.7,-16.36
16637,2021,2021-AU-AUQLDROQT01,25,1483.0,1484.5,1.46
11323,2021,2021-AU-AUQLDROQT01,25,1453.2,1454.6,1.46
11322,2021,2021-AU-AUQLDROQT01,25,1517.4,1515.9,-1.46
18267,2021,2021-AU-AUQLDROQT01,25,1482.5,1481.1,-1.46
12576,2021,2021-AU-AUQLDROQT01,26,1513.9,1497.5,-16.34
16337,2021,2021-AU-AUQLDROQT01,26,1501.4,1485.1,-16.34
17556,2021,2021-AU-AUQLDROQT01,26,1516.0,1532.3,16.34
14340,2021,2021-AU-AUQLDROQT01,26,1484.7,1501.0,16.34
18248,2021,2021-AU-AUQLDROQT01,27,1483.7,1468.0,-15.64
13626,2021,2021-AU-AUQLDROQT01,27,1501.4,1485.7,-15.64
18500,2021,2021-AU-AUQLDROQT01,27,1453.8,1469.4,15.64
18294,2021,2021-AU-AUQLDROQT01,27,1546.9,1562.5,15.64
17707,2021,2021-AU-AUQLDROQT01,28,1517.0,1501.1,-15.87
17101,2021,2021-AU-AUQLDROQT01,28,1535.9,1520.0,-15.87
16492,2021,2021-AU-AUQLDROQT01,28,1543.0,1558.9,15.87
14380,2021,2021-AU-AUQLDROQT01,28,1515.3,1531.2,15.87
17556,2021,2021-AU-AUQLDROQT01,29,1532.3,1545.9,13.53
15145,2021,2021-AU-AUQLDROQT01,29,1528.6,1542.1,13.53
14466,2021,2021-AU-AUQLDROQT01,29,1484.0,1470.4,-13.53
18449,2021,2021-AU-AUQLDROQT01,29,1469.0,1455.5,-13.53
12576,2021,2021-AU-AUQLDROQT01,30,1497.5,1480.8,-16.69
16637,2021,2021-AU-AUQLDROQT01,30,1484.5,1467.8,-16.69
13036,2021,2021-AU-AUQLDROQT01,30,1483.0,1499.7,16.69
16068,2021,2021-AU-AUQLDROQT01,30,1469.1,1485.8,16.69
11322,2021,2021-AU-AUQLDROQT01,31,1515.9,1499.9,-16.05
17101,2021,2021-AU-AUQLDROQT01,31,1520.0,1503.9,-16.05
12993,2021,2021-AU-AUQLDROQT01,31,1564.6,1580.6,16.05
13710,2021,2021-AU-AUQLDROQT01,31,1469.4,1485.4,16.05
14705,2021,2021-AU-AUQLDROQT01,32,1466.7,1482.8,16.16
18267,2021,2021-AU-AUQLDROQT01,32,1481.1,1497.2,16.16
18500,2021,2021-AU-AUQLDROQT01,32,1469.4,1453.2,-16.16
16337,2021,2021-AU-AUQLDROQT01,32,1485.1,1469.0,-16.16
11323,2021,2021-AU-AUQLDROQT01,33,1454.6,1470.6,15.95
14380,2021,2021-AU-AUQLDROQT01,33,1531.2,1547.1,15.95
18248,2021,2021-AU-AUQLDROQT01,33,1468.0,1452.1,-15.95
15710,2021,2021-AU-AUQLDROQT01,33,1515.7,1499.8,-15.95
16492,2021,2021-AU-AUQLDROQT01,34,1558.9,1539.5,-19.4
18294,2021,2021-AU-AUQLDROQT01,34,1562.5,1543.1,-19.4
14579,2021,2021-AU-AUQLDROQT01,34,1501.8,1521.2,19.4
11506,2021,2021-AU-AUQLDROQT01,34,1469.6,1489.0,19.4
18228,2021,2021-AU-AUQLDROQT01,35,1529.5,1544.5,14.99
14340,2021,2021-AU-AUQLDROQT01,35,1501.0,1516.0,14.99
13626,2021,2021-AU-AUQLDROQT01,35,1485.7,1470.7,-14.99
17707,2021,2021-AU-AUQLDROQT01,35,1501.1,1486.1,-14.99
2908,2021,2021-TX-E01,1,1500.0,1484.0,-16.0
20791,2021,2021-TX-E01,1,1500.0,1484.0,-16.0
9874,2021,2021-TX-E01,1,1500.0,1516.0,16.0
23460,2021,2021-TX-E01,1,1500.0,1516.0,16.0
4304,2021,2021-TX-E01,1,1500.0,1516.0,16.0
7613,2021,2021-TX-E01,1,1500.0,1516.0,16.0
17099,2021,2021-TX-E01,1,1500.0,1484.0,-16.0
9582,2021,2021-TX-E01,1,1500.0,1484.0,-16.0
11878,2021,2021-TX-E01,1,1500.0,1484.0,-16.0
2728,2021,2021-TX-E01,1,1500.0,1484.0,-16.0
7586,2021,2021-TX-E01,1,1500.0,1516.0,16.0
10800,2021,2021-TX-E01,1,1500.0,1516.0,16.0
4304,2021,2021-TX-E01,1,1516.0,1530.5,14.53
7613,2021,2021-TX-E01,1,1516.0,1530.5,14.53
11878,2021,2021-TX-E01,1,1484.0,1469.5,-14.53
2728,2021,2021-TX-E01,1,1484.0,1469.5,-14.53
7586,2021,2021-TX-E01,2,1516.0,1499.6,-16.37
7252,2021,2021-TX-E01,2,1500.0,1483.6,-16.37
2349,2021,2021-TX-E01,2,1500.0,1516.4,16.37
14305,2021,2021-TX-E01,2,1500.0,1516.4,16.37
4304,2021,2021-TX-E01,2,1530.5,1544.4,13.87
7613,2021,2021-TX-E01,2,1530.5,1544.4,13.87
17099,2021,2021-TX-E01,2,1484.0,1470.1,-13.87
9582,2021,2021-TX-E01,2,1484.0,1470.1,-13.87
11878,2021,2021-TX-E01,2,1469.5,1455.2,-14.24
2728,2021,2021-TX-E01,2,1469.5,1455.2,-14.24
7586,2021,2021-TX-E01,2,1499.6,1513.9,14.24
10800,2021,2021-TX-E01,2,1516.0,1530.2,14.24
4304,2021,2021-TX-E01,2,1544.4,1524.4,-20.02
7613,2021,2021-TX-E01,2,1544.4,1524.4,-20.02
11878,2021,2021-TX-E01,2,1455.2,1475.2,20.02
2728,2021,2021-TX-E01,2,1455.2,1475.2,20.02
21018,2021,2021-TX-E01,3,1500.0,1515.6,15.62
14305,2021,2021-TX-E01,3,1516.4,1532.0,15.62
1590,2021,2021-TX-E01,3,1500.0,1484.4,-15.62
8643,2021,2021-TX-E01,3,1500.0,1484.4,-15.62
4304,2021,2021-TX-E01,3,1524.4,1538.1,13.75
7613,2021,2021-TX-E01,3,1524.4,1538.1,13.75
11878,2021,2021-TX-E01,3,1475.2,1461.5,-13.75
2728,2021,2021-TX-E01,3,1475.2,1461.5,-13.75
23460,2021,2021-TX-E01,4,1516.0,1501.2,-14.76
15489,2021,2021-TX-E01,4,1500.0,1485.2,-14.76
4304,2021,2021-TX-E01,4,1538.1,1552.9,14.76
14305,2021,2021-TX-E01,4,1532.0,1546.7,14.76
10800,2021,2021-TX-E01,5,1530.2,1513.9,-16.33
23517,2021,2021-TX-E01,5,1500.0,1483.7,-16.33
5583,2021,2021-TX-E01,5,1500.0,1516.3,16.33
9874,2021,2021-TX-E01,5,1516.0,1532.3,16.33
2506,2021,2021-TX-E01,6,1500.0,1483.7,-16.34
2349,2021,2021-TX-E01,6,1516.4,1500.0,-16.34
15489,2021,2021-TX-E01,6,1485.2,1501.6,16.34
5583,2021,2021-TX-E01,6,1516.3,1532.7,16.34
20791,2021,2021-TX-E01,7,1484.0,1467.7,-16.32
7009,2021,2021-TX-E01,7,1500.0,1483.7,-16.32
9582,2021,2021-TX-E01,7,1470.1,1486.4,16.32
8451,2021,2021-TX-E01,7,1500.0,1516.3,16.32
8643,2021,2021-TX-E01,8,1484.4,1467.9,-16.46
2506,2021,2021-TX-E01,8,1483.7,1467.2,-16.46
11878,2021,2021-TX-E01,8,1461.5,1478.0,16.46
9582,2021,2021-TX-E01,8,1486.4,1502.9,16.46
3755,2021,2021-TX-E01,9,1500.0,1514.0,14.02
7613,2021,2021-TX-E01,9,1538.1,1552.2,14.02
8643,2021,2021-TX-E01,9,1467.9,1453.9,-14.02
7009,2021,2021-TX-E01,9,1483.7,1469.7,-14.02
1590,2021,2021-TX-E01,10,1484.4,1499.6,15.22
5583,2021,2021-TX-E01,10,1532.7,1547.9,15.22
20791,2021,2021-TX-E01,10,1467.7,1452.5,-15.22
21018,2021,2021-TX-E01,10,1515.6,1500.4,-15.22
2908,2021,2021-TX-E01,11,1484.0,1469.4,-14.61
2728,2021,2021-TX-E01,11,1461.5,1446.9,-14.61
7613,2021,2021-TX-E01,11,1552.2,1566.8,14.61
8643,2021,2021-TX-E01,11,1453.9,1468.5,14.61
9874,2021,2021-TX-E01,12,1532.3,1517.4,-14.95
7252,2021,2021-TX-E01,12,1483.6,1468.7,-14.95
5583,2021,2021-TX-E01,12,1547.9,1562.8,14.95
7586,2021,2021-TX-E01,12,1513.9,1528.8,14.95
8451,2021,2021-TX-E01,13,1516.3,1501.2,-15.11
7009,2021,2021-TX-E01,13,1469.7,1454.6,-15.11
14305,2021,2021-TX-E01,13,1546.7,1561.9,15.11
11878,2021,2021-TX-E01,13,1478.0,1493.1,15.11
18768,2021,2021-TX-E01,14,1500.0,1484.0,-16.02
7009,2021,2021-TX-E01,14,1454.6,1438.5,-16.02
8451,2021,2021-TX-E01,14,1501.2,1517.2,16.02
20791,2021,2021-TX-E01,14,1452.5,1468.5,16.02
24577,2021,2021-TX-E01,15,1500.0,1484.7,-15.27
18579,2021,2021-TX-E01,15,1500.0,1484.7,-15.27
7586,2021,2021-TX-E01,15,1528.8,1544.1,15.27
9582,2021,2021-TX-E01,15,1502.9,1518.2,15.27
7586,2021,2021-TX-E01,16,1544.1,1560.1,16.02
20791,2021,2021-TX-E01,16,1468.5,1484.5,16.02
1590,2021,2021-TX-E01,16,1499.6,1483.6,-16.02
10800,2021,2021-TX-E01,16,1513.9,1497.9,-16.02
24577,2021,2021-TX-E01,17,1484.7,1469.3,-15.42
23460,2021,2021-TX-E01,17,1501.2,1485.8,-15.42
11878,2021,2021-TX-E01,17,1493.1,1508.5,15.42
9582,2021,2021-TX-E01,17,1518.2,1533.6,15.42
2349,2021,2021-TX-E01,18,1500.0,1513.6,13.54
7586,2021,2021-TX-E01,18,1560.1,1573.7,13.54
3755,2021,2021-TX-E01,18,1514.0,1500.5,-13.54
